2024-07-16T09:03:11.330138+00:00;Žalgirio arena;35
2024-07-16T09:03:11.330138+00:00;Pilaitė;20
2024-07-16T09:03:11.330138+00:00;Antakalnis;18
2024-07-16T09:03:11.330138+00:00;Fabijoniškės;27
2024-07-16T09:03:11.330138+00:00;Perkūnkiemis;31
2024-07-16T09:03:11.330138+00:00;Banginis;31
2024-07-16T09:03:11.330138+00:00;Europa;33
2024-07-16T09:03:11.330138+00:00;Vienuolis;48
2024-07-16T09:06:11.717562+00:00;Šilainiai;37
2024-07-16T09:06:11.717562+00:00;Savanoriai;44
2024-07-16T09:06:11.717562+00:00;Žalgirio arena;35
2024-07-16T09:06:11.717562+00:00;Pilaitė;20
2024-07-16T09:06:11.717562+00:00;Antakalnis;17
2024-07-16T09:06:11.717562+00:00;Fabijoniškės;27
2024-07-16T09:06:11.717562+00:00;Perkūnkiemis;31
2024-07-16T09:06:11.717562+00:00;Banginis;31
2024-07-16T09:06:11.717562+00:00;Europa;34
2024-07-16T09:06:11.717562+00:00;Vienuolis;47
2024-07-16T09:09:13.075901+00:00;Šilainiai;37
2024-07-16T09:09:13.075901+00:00;Savanoriai;45
2024-07-16T09:09:13.075901+00:00;Žalgirio arena;36
2024-07-16T09:09:13.075901+00:00;Pilaitė;20
2024-07-16T09:09:13.075901+00:00;Antakalnis;17
2024-07-16T09:09:13.075901+00:00;Fabijoniškės;28
2024-07-16T09:09:13.075901+00:00;Perkūnkiemis;34
2024-07-16T09:09:13.075901+00:00;Banginis;32
2024-07-16T09:09:13.075901+00:00;Europa;34
2024-07-16T09:09:13.075901+00:00;Vienuolis;47
2024-07-16T09:12:15.809884+00:00;Šilainiai;36
2024-07-16T09:12:15.809884+00:00;Savanoriai;44
2024-07-16T09:12:15.809884+00:00;Žalgirio arena;36
2024-07-16T09:12:15.809884+00:00;Pilaitė;19
2024-07-16T09:12:15.809884+00:00;Antakalnis;18
2024-07-16T09:12:15.809884+00:00;Fabijoniškės;28
2024-07-16T09:12:15.809884+00:00;Perkūnkiemis;34
2024-07-16T09:12:15.809884+00:00;Banginis;32
2024-07-16T09:12:15.809884+00:00;Europa;34
2024-07-16T09:12:15.809884+00:00;Vienuolis;49
2024-07-16T09:15:16.380854+00:00;Šilainiai;33
2024-07-16T09:15:16.380854+00:00;Savanoriai;42
2024-07-16T09:15:16.380854+00:00;Žalgirio arena;36
2024-07-16T09:15:16.380854+00:00;Pilaitė;19
2024-07-16T09:15:16.380854+00:00;Antakalnis;20
2024-07-16T09:15:16.380854+00:00;Fabijoniškės;28
2024-07-16T09:15:16.380854+00:00;Perkūnkiemis;34
2024-07-16T09:15:16.380854+00:00;Banginis;33
2024-07-16T09:15:16.380854+00:00;Europa;34
2024-07-16T09:15:16.380854+00:00;Vienuolis;49
2024-07-16T09:18:17.739946+00:00;Šilainiai;33
2024-07-16T09:18:17.739946+00:00;Savanoriai;44
2024-07-16T09:18:17.739946+00:00;Žalgirio arena;36
2024-07-16T09:18:17.739946+00:00;Pilaitė;20
2024-07-16T09:18:17.739946+00:00;Antakalnis;21
2024-07-16T09:18:17.739946+00:00;Fabijoniškės;29
2024-07-16T09:18:17.739946+00:00;Perkūnkiemis;35
2024-07-16T09:18:17.739946+00:00;Banginis;33
2024-07-16T09:18:17.739946+00:00;Europa;35
2024-07-16T09:18:17.739946+00:00;Vienuolis;50
2024-07-16T09:21:19.139587+00:00;Šilainiai;33
2024-07-16T09:21:19.139587+00:00;Savanoriai;41
2024-07-16T09:21:19.139587+00:00;Žalgirio arena;36
2024-07-16T09:21:19.139587+00:00;Pilaitė;20
2024-07-16T09:21:19.139587+00:00;Antakalnis;21
2024-07-16T09:21:19.139587+00:00;Fabijoniškės;30
2024-07-16T09:21:19.139587+00:00;Perkūnkiemis;34
2024-07-16T09:21:19.139587+00:00;Banginis;32
2024-07-16T09:21:19.139587+00:00;Europa;35
2024-07-16T09:21:19.139587+00:00;Vienuolis;50
2024-07-16T09:24:20.549811+00:00;Šilainiai;33
2024-07-16T09:24:20.549811+00:00;Savanoriai;42
2024-07-16T09:24:20.549811+00:00;Žalgirio arena;36
2024-07-16T09:24:20.549811+00:00;Pilaitė;22
2024-07-16T09:24:20.549811+00:00;Antakalnis;21
2024-07-16T09:24:20.549811+00:00;Fabijoniškės;31
